addr:street,building,name,name:kn,addr:housenumber,addr:city,addr:postcode,name:en,nodes,building:levels,building:material,alt_name,shop,amenity,government,office,roof:levels,addr:housename,addr:suburb,organic,payment:credit_cards,payment:debit_cards,website,addr:country,branch,brand,brand:wikidata,email,phone,note,addr:district,addr:full,addr:state,source,nohousenumber,religion,layer,brand:ks,brand:pa,brand:ur,brand:wikipedia,cuisine,name:ks,name:pa,name:ur,takeaway,tourism,fixme,opening_hours,landuse,check_date,operator,dog,internet_access,pets,roof:shape,short_name,healthcare,air_conditioning,not:brand:wikidata,payment:cash,payment:contactless,building:levels:underground,construction,height,ways,type,building_category,area_sqm,levels,estimated_floor_area_sqm,height_meters,has_address,longitude,latitude
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702206, 3535702214, 3535702189, 3535702175, 3535702206]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,183.02296104840553,,183.02296104840553,,False,77.63212882006933,12.929699704566811
nan,yes,nan,nan,148,nan,nan,nan,"[3535701309, 3535701305, 3535701280, 3535701283, 3535701309]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,97.34300644935428,,97.34300644935428,,True,77.63025152128291,12.928154938340356
"7th C Main Road, Koramangala 3rd Block",commercial,Aryaka Networks,nan,No. 3/K,Bengaluru,560034,nan,"[3535700601, 3535700602, 3535700596, 3535700595, 3535700601]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.aryaka.com,nan,nan,nan,nan,nan,nan,nan,Bengaluru,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,585.8115798738128,,585.8115798738128,,True,77.6319228248224,12.924940793127385
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702995, 3535702869, 3535702837, 3535702863, 3535702995]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,80.09380198715334,,80.09380198715334,,False,77.63166229999999,12.931130050000004
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702247, 3535702254, 3535702207, 3535702201, 3535702247]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,248.18421730790092,,248.18421730790092,,False,77.63253506894748,12.929807511447716
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702888, 3535702847, 3535702836, 3535702864, 3535702888]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,51.505170713372024,,51.505170713372024,,False,77.632427,12.931117299999999
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703703, 3535703582, 3535703560, 3535703583, 3535703703]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,136.30139408209692,,136.30139408209692,,False,77.6313388,12.932233700000001
nan,yes,nan,nan,nan,nan,nan,nan,"[3535701079, 3535701067, 3535701030, 3535701050, 3535701079]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,731.5630647457108,,731.5630647457108,,False,77.62917089999998,12.926627449999998
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703921, 3535703915, 3535703907, 3535703911, 3535703921]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,239.35026157930952,,239.35026157930952,,False,77.63044874999999,12.93333105
nan,yes,nan,nan,54,nan,nan,nan,"[3535702005, 3535701997, 3535701856, 3535701865, 3535702005]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,71.5154136722598,,71.5154136722598,,True,77.62988835,12.929197550000001
nan,yes,nan,nan,27,nan,nan,nan,"[3535702105, 3535702102, 3535702058, 3535702064, 3535702105]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,94.3517514630567,,94.3517514630567,,True,77.63032659460674,12.92941217910112
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702605, 3535702593, 3535702544, 3535702550, 3535702605]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,185.0587919650458,,185.0587919650458,,False,77.63099972834257,12.930498312535642
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703751, 3535703746, 3535703735, 3535703745, 3535703751]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,52.85814315267483,,52.85814315267483,,False,77.630520294106,12.93246563315142
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702506, 3535702498, 3535702441, 3535702446, 3535702506]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,142.59085725174634,,142.59085725174634,,False,77.63128465,12.930265100000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702592, 3535702586, 3535702500, 3535702512, 3535702592]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,294.51950569922826,,294.51950569922826,,False,77.62946165366333,12.930443471333483
nan,yes,nan,nan,70,nan,nan,nan,"[3535701574, 3535701562, 3535701530, 3535701542, 3535701574]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,77.7983638109185,,77.7983638109185,,True,77.63078615000002,12.928615950000003
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702890, 3535702856, 3535702826, 3535702846, 3535702890]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,65.53994533735613,,65.53994533735613,,False,77.6303547325895,12.931112751736226
nan,yes,nan,nan,106,nan,nan,nan,"[3535701693, 3535701587, 3535701553, 3535701560, 3535701693]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,86.60132589414368,,86.60132589414368,,True,77.62991939267562,12.928671728406549
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703958, 3535703956, 3535703943, 3535703950, 3535703958]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,285.57172807282444,,285.57172807282444,,False,77.62968338483059,12.934059704835342
nan,yes,nan,nan,58,nan,nan,nan,"[3535701869, 3535701861, 3535701825, 3535701831, 3535701869]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,103.81359583465964,,103.81359583465964,,True,77.63022909999998,12.929114049999999
nan,yes,nan,nan,nan,nan,nan,nan,"[3535700657, 3535700658, 3535700634, 3535700633, 3535700657]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,613.3454817092783,,613.3454817092783,,False,77.6332329956959,12.925317078901465
nan,yes,nan,nan,15,nan,nan,nan,"[3535702194, 3535702193, 3535702149, 3535702158, 3535702194]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,95.37048358809722,,95.37048358809722,,True,77.6293136223861,12.929638341191241
nan,yes,nan,nan,10,nan,nan,nan,"[3535702128, 3535702124, 3535702084, 3535702092, 3535702128]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,217.52574903074822,,217.52574903074822,,True,77.63059075,12.929519599999997
nan,yes,nan,nan,65,nan,nan,nan,"[3535701823, 3535701816, 3535701785, 3535701799, 3535701823]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,85.02008962833676,,85.02008962833676,,True,77.63089404010826,12.929020528482848
nan,yes,nan,nan,149,nan,nan,nan,"[3535701304, 3535701300, 3535701274, 3535701279, 3535701304]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,90.54426324302379,,90.54426324302379,,True,77.63033480443976,12.928138821199328
nan,commercial,nan,nan,nan,nan,nan,nan,"[3535701193, 3535701194, 3535701037, 3535701047, 3535701193]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,849.6875660317672,,849.6875660317672,,False,77.63244904732856,12.926697804331967
nan,yes,nan,nan,nan,nan,nan,nan,"[3535700647, 3535700648, 3535700616, 3535700615, 3535700647]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,882.9007988275177,,882.9007988275177,,False,77.63192493797048,12.925210569653773
nan,yes,nan,nan,99,nan,nan,nan,"[3535701743, 3535701737, 3535701710, 3535701713, 3535701743]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,89.58048704050056,,89.58048704050056,,True,77.6300814785977,12.928829110732833
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702688, 3535702672, 3535702653, 3535702666, 3535702688]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,83.49400849701055,,83.49400849701055,,False,77.63159255000001,12.930774900000001
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702860, 3535702814, 3535702773, 3535702815, 3535702860]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,128.6104610431433,,128.6104610431433,,False,77.63136389139196,12.931053383393644
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702543, 3535702478, 3535702464, 3535702531, 3535702543]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,140.76154011786005,,140.76154011786005,,False,77.63205244641736,12.930332869795999
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703501, 3535703482, 3535703457, 3535703475, 3535703501]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,75.82192342957562,,75.82192342957562,,False,77.6306649,12.931949950000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702843, 3535702794, 3535702758, 3535702807, 3535702843]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,133.43018968664214,,133.43018968664214,,False,77.63245945000001,12.931027199999999
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702524, 3535702511, 3535702434, 3535702442, 3535702524]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,273.0340079783128,,273.0340079783128,,False,77.63010317189749,12.930273239543762
nan,yes,nan,nan,75,nan,nan,nan,"[3535701312, 3535701308, 3535701275, 3535701281, 3535701312]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,100.21175765236988,,100.21175765236988,,True,77.6306745,12.92814065
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702849, 3535702825, 3535702762, 3535702797, 3535702849]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,148.98032010469956,,148.98032010469956,,False,77.63070263156764,12.9310392547247
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703432, 3535703396, 3535703257, 3535703291, 3535703432]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,166.0072610913453,,166.0072610913453,,False,77.63189190119895,12.931748716690159
nan,yes,nan,nan,87,nan,nan,nan,"[3535701840, 3535701836, 3535701803, 3535701807, 3535701840]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,104.24779688208596,,104.24779688208596,,True,77.62963315,12.92904965
nan,yes,nan,nan,nan,nan,nan,nan,"[3535701055, 3535701056, 3535701046, 3535701045, 3535701055]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,179.9561282249268,,179.9561282249268,,False,77.63278334999998,12.9265731
10th Main Road,yes,nan,nan,749,Bengaluru,560035,nan,"[3535703906, 3535703900, 3535703895, 3535703901, 3535703906]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,388.0285993868431,,388.0285993868431,,True,77.63067778361626,12.933090683168707
nan,yes,nan,nan,25,nan,nan,nan,"[3535702115, 3535702112, 3535702078, 3535702080, 3535702115]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,87.68478407982307,,87.68478407982307,,True,77.63016180000001,12.929449450000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702502, 3535702495, 3535702427, 3535702431, 3535702502]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,171.74339639799544,,171.74339639799544,,False,77.63139405,12.930241800000001
nan,apartments,Block 1 (front),nan,nan,nan,nan,nan,"[3535701256, 3535701253, 3535701238, 3535701243, 3535701256]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,336.94783120011766,,336.94783120011766,,False,77.63066855860887,12.927766121587803
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702694, 3535702682, 3535702633, 3535702650, 3535702694]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,129.58313935327303,,129.58313935327303,,False,77.63023828255126,12.930743612702708
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703153, 3535703121, 3535703087, 3535703128, 3535703153]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,94.2786058522774,,94.2786058522774,,False,77.6299397,12.931390700000001
nan,yes,nan,nan,nan,nan,nan,nan,"[3535700619, 3535700620, 3535700600, 3535700599, 3535700619]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,273.5197261294071,,273.5197261294071,,False,77.63258385,12.9250167
nan,yes,nan,nan,118,nan,nan,nan,"[3535701552, 3535701548, 3535701509, 3535701513, 3535701552]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,79.87269415917841,,79.87269415917841,,True,77.62991547848395,12.928552559451242
nan,yes,nan,nan,21,nan,nan,nan,"[3535702164, 3535702151, 3535702107, 3535702111, 3535702164]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,84.6793256731266,,84.6793256731266,,True,77.6298258056673,12.929527121763478
nan,yes,nan,nan,nan,nan,nan,nan,"[3535702855, 3535702824, 3535702793, 3535702823, 3535702855]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,86.30129786408548,,86.30129786408548,,False,77.63045263328988,12.93106210007702
nan,yes,nan,nan,nan,nan,nan,nan,"[3535703028, 3535702891, 3535702851, 3535702993, 3535703028]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,78.09932131978668,,78.09932131978668,,False,77.6301562,12.931167249999998
